Price,Close,High,Low,Open,Volume
Ticker,^BCOM,^BCOM,^BCOM,^BCOM,^BCOM
Date,,,,,
1991-01-02,100.0,100.0,100.0,100.0,0
1991-01-03,99.08999633789062,99.08999633789062,99.08999633789062,99.08999633789062,0
1991-01-04,98.51000213623047,98.51000213623047,98.51000213623047,98.51000213623047,0
1991-01-07,101.73999786376953,101.73999786376953,101.73999786376953,101.73999786376953,0
1991-01-08,100.29000091552734,100.29000091552734,100.29000091552734,100.29000091552734,0
1991-01-09,100.62000274658203,100.62000274658203,100.62000274658203,100.62000274658203,0
1991-01-10,100.68000030517578,100.68000030517578,100.68000030517578,100.68000030517578,0
1991-01-11,100.12000274658203,100.12000274658203,100.12000274658203,100.12000274658203,0
1991-01-14,103.37000274658203,103.37000274658203,103.37000274658203,103.37000274658203,0
1991-01-15,102.30000305175781,102.30000305175781,102.30000305175781,102.30000305175781,0
1991-01-16,103.87000274658203,103.87000274658203,103.87000274658203,103.87000274658203,0
1991-01-17,94.7699966430664,94.7699966430664,94.7699966430664,94.7699966430664,0
1991-01-18,93.31999969482422,93.31999969482422,93.31999969482422,93.31999969482422,0
1991-01-22,95.76000213623047,95.76000213623047,95.76000213623047,95.76000213623047,0
1991-01-23,95.23999786376953,95.23999786376953,95.23999786376953,95.23999786376953,0
1991-01-24,94.45999908447266,94.45999908447266,94.45999908447266,94.45999908447266,0
1991-01-25,94.69000244140625,94.69000244140625,94.69000244140625,94.69000244140625,0
1991-01-28,94.33999633789062,94.33999633789062,94.33999633789062,94.33999633789062,0
1991-01-29,94.95999908447266,94.95999908447266,94.95999908447266,94.95999908447266,0
1991-01-30,93.95999908447266,93.95999908447266,93.95999908447266,93.95999908447266,0
1991-01-31,94.41000366210938,94.41000366210938,94.41000366210938,94.41000366210938,0
1991-02-01,94.19999694824219,94.19999694824219,94.19999694824219,94.19999694824219,0
1991-02-04,94.36000061035156,94.36000061035156,94.36000061035156,94.36000061035156,0
1991-02-05,93.94000244140625,93.94000244140625,93.94000244140625,93.94000244140625,0
1991-02-06,94.5199966430664,94.5199966430664,94.5199966430664,94.5199966430664,0
1991-02-07,94.0999984741211,94.0999984741211,94.0999984741211,94.0999984741211,0
1991-02-08,95.08999633789062,95.08999633789062,95.08999633789062,95.08999633789062,0
1991-02-11,95.38999938964844,95.38999938964844,95.38999938964844,95.38999938964844,0
1991-02-12,95.75,95.75,95.75,95.75,0
1991-02-13,95.70999908447266,95.70999908447266,95.70999908447266,95.70999908447266,0
1991-02-14,95.66999816894531,95.66999816894531,95.66999816894531,95.66999816894531,0
1991-02-15,94.4800033569336,94.4800033569336,94.4800033569336,94.4800033569336,0
1991-02-19,94.19000244140625,94.19000244140625,94.19000244140625,94.19000244140625,0
1991-02-20,94.5199966430664,94.5199966430664,94.5199966430664,94.5199966430664,0
1991-02-21,93.6500015258789,93.6500015258789,93.6500015258789,93.6500015258789,0
1991-02-22,93.12000274658203,93.12000274658203,93.12000274658203,93.12000274658203,0
1991-02-25,93.68000030517578,93.68000030517578,93.68000030517578,93.68000030517578,0
1991-02-26,94.31999969482422,94.31999969482422,94.31999969482422,94.31999969482422,0
1991-02-27,94.79000091552734,94.79000091552734,94.79000091552734,94.79000091552734,0
1991-02-28,95.9000015258789,95.9000015258789,95.9000015258789,95.9000015258789,0
1991-03-01,96.66999816894531,96.66999816894531,96.66999816894531,96.66999816894531,0
1991-03-04,97.66000366210938,97.66000366210938,97.66000366210938,97.66000366210938,0
1991-03-05,98.19000244140625,98.19000244140625,98.19000244140625,98.19000244140625,0
1991-03-06,97.75,97.75,97.75,97.75,0
1991-03-07,97.66000366210938,97.66000366210938,97.66000366210938,97.66000366210938,0
1991-03-08,97.9000015258789,97.9000015258789,97.9000015258789,97.9000015258789,0
1991-03-11,96.62999725341797,96.62999725341797,96.62999725341797,96.62999725341797,0
1991-03-12,97.31999969482422,97.31999969482422,97.31999969482422,97.31999969482422,0
1991-03-13,98.05000305175781,98.05000305175781,98.05000305175781,98.05000305175781,0
1991-03-14,97.25,97.25,97.25,97.25,0
1991-03-15,96.51000213623047,96.51000213623047,96.51000213623047,96.51000213623047,0
1991-03-18,96.08000183105469,96.08000183105469,96.08000183105469,96.08000183105469,0
1991-03-19,96.8499984741211,96.8499984741211,96.8499984741211,96.8499984741211,0
1991-03-20,96.76000213623047,96.76000213623047,96.76000213623047,96.76000213623047,0
1991-03-21,97.45999908447266,97.45999908447266,97.45999908447266,97.45999908447266,0
1991-03-22,97.04000091552734,97.04000091552734,97.04000091552734,97.04000091552734,0
1991-03-25,96.08999633789062,96.08999633789062,96.08999633789062,96.08999633789062,0
1991-03-26,95.98999786376953,95.98999786376953,95.98999786376953,95.98999786376953,0
1991-03-27,95.66999816894531,95.66999816894531,95.66999816894531,95.66999816894531,0
1991-03-28,96.12999725341797,96.12999725341797,96.12999725341797,96.12999725341797,0
1991-04-01,96.77999877929688,96.77999877929688,96.77999877929688,96.77999877929688,0
1991-04-02,97.3499984741211,97.3499984741211,97.3499984741211,97.3499984741211,0
1991-04-03,96.86000061035156,96.86000061035156,96.86000061035156,96.86000061035156,0
1991-04-04,97.06999969482422,97.06999969482422,97.06999969482422,97.06999969482422,0
1991-04-05,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,0
1991-04-08,97.48999786376953,97.48999786376953,97.48999786376953,97.48999786376953,0
1991-04-09,97.20999908447266,97.20999908447266,97.20999908447266,97.20999908447266,0
1991-04-10,97.97000122070312,97.97000122070312,97.97000122070312,97.97000122070312,0
1991-04-11,97.61000061035156,97.61000061035156,97.61000061035156,97.61000061035156,0
1991-04-12,97.94999694824219,97.94999694824219,97.94999694824219,97.94999694824219,0
1991-04-15,98.16000366210938,98.16000366210938,98.16000366210938,98.16000366210938,0
1991-04-16,98.11000061035156,98.11000061035156,98.11000061035156,98.11000061035156,0
1991-04-17,98.0999984741211,98.0999984741211,98.0999984741211,98.0999984741211,0
1991-04-18,97.37999725341797,97.37999725341797,97.37999725341797,97.37999725341797,0
1991-04-19,97.41999816894531,97.41999816894531,97.41999816894531,97.41999816894531,0
1991-04-22,97.54000091552734,97.54000091552734,97.54000091552734,97.54000091552734,0
1991-04-23,97.33999633789062,97.33999633789062,97.33999633789062,97.33999633789062,0
1991-04-24,97.12000274658203,97.12000274658203,97.12000274658203,97.12000274658203,0
1991-04-25,96.98999786376953,96.98999786376953,96.98999786376953,96.98999786376953,0
1991-04-26,96.86000061035156,96.86000061035156,96.86000061035156,96.86000061035156,0
1991-04-29,96.27999877929688,96.27999877929688,96.27999877929688,96.27999877929688,0
1991-04-30,96.05999755859375,96.05999755859375,96.05999755859375,96.05999755859375,0
1991-05-01,96.41000366210938,96.41000366210938,96.41000366210938,96.41000366210938,0
1991-05-02,96.16000366210938,96.16000366210938,96.16000366210938,96.16000366210938,0
1991-05-03,96.05999755859375,96.05999755859375,96.05999755859375,96.05999755859375,0
1991-05-06,96.44000244140625,96.44000244140625,96.44000244140625,96.44000244140625,0
1991-05-07,96.11000061035156,96.11000061035156,96.11000061035156,96.11000061035156,0
1991-05-08,96.01000213623047,96.01000213623047,96.01000213623047,96.01000213623047,0
1991-05-09,96.3499984741211,96.3499984741211,96.3499984741211,96.3499984741211,0
1991-05-10,95.43000030517578,95.43000030517578,95.43000030517578,95.43000030517578,0
1991-05-13,95.04000091552734,95.04000091552734,95.04000091552734,95.04000091552734,0
1991-05-14,94.97000122070312,94.97000122070312,94.97000122070312,94.97000122070312,0
1991-05-15,95.08999633789062,95.08999633789062,95.08999633789062,95.08999633789062,0
1991-05-16,94.80999755859375,94.80999755859375,94.80999755859375,94.80999755859375,0
1991-05-17,94.93000030517578,94.93000030517578,94.93000030517578,94.93000030517578,0
1991-05-20,95.08000183105469,95.08000183105469,95.08000183105469,95.08000183105469,0
1991-05-21,95.18000030517578,95.18000030517578,95.18000030517578,95.18000030517578,0
1991-05-22,94.76000213623047,94.76000213623047,94.76000213623047,94.76000213623047,0
1991-05-23,94.94999694824219,94.94999694824219,94.94999694824219,94.94999694824219,0
1991-05-24,94.91000366210938,94.91000366210938,94.91000366210938,94.91000366210938,0
1991-05-28,95.20999908447266,95.20999908447266,95.20999908447266,95.20999908447266,0
